From,To,Capacity,Length,FreeFlowTime,B,Power,SpeedLimit,CriticalSpeed,Lanes,overall_capacity,Overall_capacity
2601,2599,600.0,0.38,0.507,0.667,4.0,45,27.0,1,600.0,600.0
2602,2603,800.0,0.4,0.48,0.282,4.0,50,39.0,1,800.0,800.0
2602,1140,800.0,0.14,0.168,0.282,4.0,50,39.0,1,800.0,800.0
2603,3415,600.0,0.31,0.413,0.667,4.0,45,27.0,1,600.0,600.0
2603,4790,800.0,0.36,0.432,0.282,4.0,50,39.0,1,800.0,800.0
2603,2602,800.0,0.4,0.48,0.282,4.0,50,39.0,1,800.0,800.0
2604,2605,400.0,0.23,0.345,0.667,4.0,40,24.0,1,400.0,400.0
2604,2374,400.0,0.14,0.21,0.667,4.0,40,24.0,1,400.0,400.0
2604,723,1800.0,0.09,0.225,0.0,4.0,24,24.0,5,9000.0,9000.0
2605,2606,400.0,0.23,0.345,0.667,4.0,40,24.0,1,400.0,400.0
2605,2612,400.0,0.14,0.21,0.667,4.0,40,24.0,1,400.0,400.0
2605,2604,400.0,0.23,0.345,0.667,4.0,40,24.0,1,400.0,400.0
2606,2607,400.0,0.23,0.345,0.667,4.0,40,24.0,1,400.0,400.0
2606,2605,400.0,0.23,0.345,0.667,4.0,40,24.0,1,400.0,400.0
2606,724,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
2607,2608,400.0,0.23,0.345,0.667,4.0,40,24.0,1,400.0,400.0
2607,3068,400.0,0.14,0.21,0.667,4.0,40,24.0,1,400.0,400.0
2607,2606,400.0,0.23,0.345,0.667,4.0,40,24.0,1,400.0,400.0
2607,141,1800.0,0.06,0.15,0.0,4.0,24,24.0,5,9000.0,9000.0
2608,2609,400.0,0.23,0.345,0.667,4.0,40,24.0,1,400.0,400.0
2608,2613,400.0,0.13,0.195,0.667,4.0,40,24.0,1,400.0,400.0
2608,2607,400.0,0.23,0.345,0.667,4.0,40,24.0,1,400.0,400.0
2608,143,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
2609,2610,400.0,0.23,0.345,0.667,4.0,40,24.0,1,400.0,400.0
2609,2608,400.0,0.23,0.345,0.667,4.0,40,24.0,1,400.0,400.0
2609,146,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
2610,2479,400.0,0.23,0.345,0.667,4.0,40,24.0,1,400.0,400.0
2610,2609,400.0,0.23,0.345,0.667,4.0,40,24.0,1,400.0,400.0
2610,147,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
2611,3652,400.0,0.13,0.223,0.667,4.0,35,21.0,1,400.0,400.0
2611,1326,400.0,0.13,0.223,0.667,4.0,35,21.0,1,400.0,400.0
2611,2594,400.0,0.13,0.223,0.667,4.0,35,21.0,1,400.0,400.0
2612,3431,1100.0,0.15,0.164,0.282,4.0,55,42.9,2,2200.0,2200.0
2612,1107,1000.0,0.13,0.156,0.282,4.0,50,39.0,2,2000.0,2000.0
2612,2605,400.0,0.14,0.21,0.667,4.0,40,24.0,1,400.0,400.0
2613,2139,1100.0,0.1,0.109,0.282,4.0,55,42.9,2,2200.0,2200.0
2613,2378,1100.0,0.2,0.185,0.282,4.0,65,50.7,2,2200.0,2200.0
2613,2608,400.0,0.13,0.195,0.667,4.0,40,24.0,1,400.0,400.0
2614,2479,400.0,0.17,0.255,0.667,4.0,40,24.0,1,400.0,400.0
2614,148,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
2615,4079,1100.0,0.24,0.222,0.282,4.0,65,50.7,2,2200.0,2200.0
2615,2448,1400.0,1.44,1.152,0.282,4.0,75,58.5,2,2800.0,2800.0
2616,3084,400.0,0.12,0.16,0.667,4.0,45,27.0,1,400.0,400.0
2616,2303,400.0,0.09,0.12,0.667,4.0,45,27.0,1,400.0,400.0
2616,638,1800.0,0.2,0.5,0.0,4.0,24,24.0,5,9000.0,9000.0
2617,3653,600.0,0.17,0.227,0.667,4.0,45,27.0,1,600.0,600.0
2617,2314,600.0,0.08,0.107,0.667,4.0,45,27.0,1,600.0,600.0
2617,542,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
2618,3157,700.0,0.25,0.333,0.667,4.0,45,27.0,1,700.0,700.0
2618,3158,700.0,0.41,0.547,0.667,4.0,45,27.0,1,700.0,700.0
2618,561,400.0,0.29,0.725,0.0,4.0,24,24.0,5,2000.0,2000.0
2619,4071,1100.0,0.05,0.067,0.282,4.0,45,35.1,3,3300.0,3300.0
2619,1647,1500.0,0.05,0.067,0.225,4.0,45,36.7,3,4500.0,4500.0
2620,4602,600.0,0.12,0.16,0.667,4.0,45,27.0,1,600.0,600.0
2620,1723,600.0,0.12,0.16,0.667,4.0,45,27.0,1,600.0,600.0
2621,4062,1000.0,0.05,0.055,0.282,4.0,55,42.9,2,2000.0,2000.0
2621,1721,1000.0,0.05,0.067,0.282,4.0,45,35.1,2,2000.0,2000.0
2622,3863,400.0,0.11,0.22,0.667,4.0,30,18.0,1,400.0,400.0
2622,4097,1100.0,0.18,0.196,0.282,4.0,55,42.9,2,2200.0,2200.0
2622,4104,1100.0,0.06,0.065,0.282,4.0,55,42.9,2,2200.0,2200.0
2623,1724,600.0,0.23,0.307,0.667,4.0,45,27.0,1,600.0,600.0
2623,1726,600.0,0.1,0.15,0.667,4.0,40,24.0,1,600.0,600.0
2623,508,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
2624,4748,750.0,0.21,0.252,0.282,4.0,50,39.0,2,1500.0,1500.0
2624,1719,750.0,0.15,0.18,0.282,4.0,50,39.0,2,1500.0,1500.0
2625,1702,1000.0,0.11,0.132,0.282,4.0,50,39.0,2,2000.0,2000.0
2625,1704,1000.0,0.09,0.098,0.282,4.0,55,42.9,2,2000.0,2000.0
2626,1698,1050.0,0.05,0.06,0.282,4.0,50,39.0,2,2100.0,2100.0
2626,1702,1000.0,0.05,0.06,0.282,4.0,50,39.0,2,2000.0,2000.0
2627,4685,600.0,0.14,0.24,0.667,4.0,35,21.0,1,600.0,600.0
2627,1692,600.0,0.12,0.16,0.667,4.0,45,27.0,1,600.0,600.0
2627,1693,600.0,0.12,0.16,0.667,4.0,45,27.0,1,600.0,600.0
2627,486,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
2628,1690,600.0,0.07,0.084,0.667,4.0,50,30.0,1,600.0,600.0
2628,2342,600.0,0.15,0.18,0.667,4.0,50,30.0,1,600.0,600.0
2629,3248,600.0,0.12,0.144,0.667,4.0,50,30.0,1,600.0,600.0
2629,2345,600.0,0.2,0.24,0.667,4.0,50,30.0,1,600.0,600.0
2629,470,1800.0,0.06,0.15,0.0,4.0,24,24.0,5,9000.0,9000.0
2630,2631,1100.0,0.08,0.08,0.282,4.0,60,46.8,2,2200.0,2200.0
2630,4207,1100.0,0.05,0.05,0.282,4.0,60,46.8,2,2200.0,2200.0
2631,4688,1100.0,0.08,0.08,0.282,4.0,60,46.8,2,2200.0,2200.0
2631,2630,1100.0,0.08,0.08,0.282,4.0,60,46.8,2,2200.0,2200.0
2632,2633,700.0,0.22,0.264,0.667,4.0,50,30.0,2,1400.0,1400.0
2632,1680,700.0,0.21,0.252,0.667,4.0,50,30.0,2,1400.0,1400.0
2633,2634,700.0,0.22,0.264,0.667,4.0,50,30.0,2,1400.0,1400.0
2633,2632,700.0,0.22,0.264,0.667,4.0,50,30.0,2,1400.0,1400.0
2634,2635,700.0,0.17,0.204,0.667,4.0,50,30.0,2,1400.0,1400.0
2634,2633,700.0,0.22,0.264,0.667,4.0,50,30.0,2,1400.0,1400.0
2635,2063,700.0,0.43,0.516,0.667,4.0,50,30.0,2,1400.0,1400.0
2635,2634,700.0,0.17,0.204,0.667,4.0,50,30.0,2,1400.0,1400.0
2636,1522,400.0,0.08,0.12,0.667,4.0,40,24.0,1,400.0,400.0
2636,1579,400.0,0.21,0.315,0.667,4.0,40,24.0,1,400.0,400.0
2636,455,1800.0,0.11,0.275,0.0,4.0,24,24.0,5,9000.0,9000.0
2637,1520,800.0,0.08,0.107,0.282,4.0,45,35.1,3,2400.0,2400.0
2637,1521,800.0,0.07,0.093,0.282,4.0,45,35.1,2,1600.0,1600.0
2637,1023,1800.0,0.1,0.25,0.0,4.0,24,24.0,5,9000.0,9000.0
2638,3654,800.0,0.1,0.133,0.282,4.0,45,35.1,1,800.0,800.0
2638,3917,900.0,0.05,0.067,0.282,4.0,45,35.1,3,2700.0,2700.0
2638,1014,1800.0,0.09,0.225,0.0,4.0,24,24.0,5,9000.0,9000.0
2639,3780,700.0,0.08,0.107,0.667,4.0,45,27.0,1,700.0,700.0
2639,4050,700.0,0.06,0.08,0.667,4.0,45,27.0,2,1400.0,1400.0
2640,1585,400.0,0.22,0.377,0.667,4.0,35,21.0,1,400.0,400.0
2640,2284,400.0,0.12,0.206,0.667,4.0,35,21.0,1,400.0,400.0
2641,3465,400.0,0.34,0.51,0.667,4.0,40,24.0,1,400.0,400.0
2641,4157,1000.0,0.05,0.06,0.282,4.0,50,39.0,2,2000.0,2000.0
2641,4158,1000.0,0.06,0.065,0.282,4.0,55,42.9,2,2000.0,2000.0
2642,3465,600.0,0.05,0.075,0.667,4.0,40,24.0,1,600.0,600.0
2642,1581,600.0,0.1,0.15,0.667,4.0,40,24.0,1,600.0,600.0
2643,4055,700.0,0.11,0.147,0.667,4.0,45,27.0,1,700.0,700.0
2643,1532,700.0,0.07,0.093,0.667,4.0,45,27.0,1,700.0,700.0
2644,1519,700.0,0.14,0.21,0.667,4.0,40,24.0,1,700.0,700.0
2644,1525,700.0,0.08,0.12,0.667,4.0,40,24.0,1,700.0,700.0
2645,2646,400.0,0.38,0.507,0.667,4.0,45,27.0,1,400.0,400.0
2645,1549,400.0,0.07,0.093,0.667,4.0,45,27.0,1,400.0,400.0
2646,2260,400.0,0.17,0.227,0.667,4.0,45,27.0,1,400.0,400.0
2646,2645,400.0,0.38,0.507,0.667,4.0,45,27.0,1,400.0,400.0
2647,4644,400.0,0.16,0.213,0.667,4.0,45,27.0,1,400.0,400.0
2647,1551,400.0,0.17,0.227,0.667,4.0,45,27.0,1,400.0,400.0
2647,2244,400.0,0.46,0.613,0.667,4.0,45,27.0,1,400.0,400.0
2648,1571,900.0,0.14,0.168,0.282,4.0,50,39.0,2,1800.0,1800.0
2648,2244,400.0,0.24,0.411,0.667,4.0,35,21.0,1,400.0,400.0
2649,4542,900.0,0.06,0.072,0.282,4.0,50,39.0,1,900.0,900.0
2649,2434,900.0,0.13,0.156,0.282,4.0,50,39.0,1,900.0,900.0
2649,980,1800.0,0.17,0.425,0.0,4.0,24,24.0,5,9000.0,9000.0
2650,4223,900.0,0.07,0.093,0.282,4.0,45,35.1,1,900.0,900.0
2650,2282,900.0,0.06,0.08,0.282,4.0,45,35.1,1,900.0,900.0
2651,1602,400.0,0.05,0.075,0.667,4.0,40,24.0,1,400.0,400.0
2651,1603,400.0,0.05,0.075,0.667,4.0,40,24.0,1,400.0,400.0
2652,1592,400.0,0.08,0.12,0.667,4.0,40,24.0,1,400.0,400.0
2652,1602,400.0,0.19,0.285,0.667,4.0,40,24.0,1,400.0,400.0
2653,1592,400.0,0.32,0.48,0.667,4.0,40,24.0,1,400.0,400.0
2653,1594,400.0,0.14,0.21,0.667,4.0,40,24.0,1,400.0,400.0
2653,971,1800.0,0.11,0.275,0.0,4.0,24,24.0,5,9000.0,9000.0
2654,4327,700.0,0.06,0.09,0.667,4.0,40,24.0,1,700.0,700.0
2654,1531,700.0,0.1,0.15,0.667,4.0,40,24.0,1,700.0,700.0
2655,4545,900.0,0.18,0.18,0.282,4.0,60,46.8,3,2700.0,2700.0
2655,1538,900.0,0.29,0.29,0.282,4.0,60,46.8,2,1800.0,1800.0
2656,1539,400.0,0.13,0.156,0.667,4.0,50,30.0,1,400.0,400.0
2656,2269,400.0,0.16,0.192,0.667,4.0,50,30.0,1,400.0,400.0
2656,426,1800.0,0.1,0.25,0.0,4.0,24,24.0,5,9000.0,9000.0
2657,3464,400.0,0.09,0.154,0.667,4.0,35,21.0,1,400.0,400.0
2657,4543,500.0,0.12,0.18,0.667,4.0,40,24.0,1,500.0,500.0
2657,2270,500.0,0.16,0.213,0.667,4.0,45,27.0,1,500.0,500.0
2658,1496,500.0,0.1,0.133,0.667,4.0,45,27.0,1,500.0,500.0
2658,2270,500.0,0.06,0.08,0.667,4.0,45,27.0,1,500.0,500.0
2658,420,1800.0,0.18,0.45,0.0,4.0,24,24.0,5,9000.0,9000.0
2659,1498,400.0,0.32,0.549,0.667,4.0,35,21.0,1,400.0,400.0
2659,2288,400.0,0.1,0.171,0.667,4.0,35,21.0,1,400.0,400.0
2660,4251,900.0,0.2,0.24,0.282,4.0,50,39.0,2,1800.0,1800.0
2660,4804,900.0,0.12,0.144,0.282,4.0,50,39.0,2,1800.0,1800.0
2660,2291,400.0,0.18,0.27,0.667,4.0,40,24.0,1,400.0,400.0
2661,2028,400.0,0.11,0.147,0.667,4.0,45,27.0,1,400.0,400.0
2661,2291,400.0,0.07,0.093,0.667,4.0,45,27.0,1,400.0,400.0
2662,1458,400.0,0.1,0.133,0.667,4.0,45,27.0,1,400.0,400.0
2662,2089,400.0,0.1,0.133,0.667,4.0,45,27.0,1,400.0,400.0
2662,338,1800.0,0.23,0.575,0.0,4.0,24,24.0,5,9000.0,9000.0
2663,1493,400.0,0.1,0.133,0.667,4.0,45,27.0,1,400.0,400.0
2663,2265,400.0,0.18,0.24,0.667,4.0,45,27.0,1,400.0,400.0
2664,1492,400.0,0.15,0.2,0.667,4.0,45,27.0,1,400.0,400.0
2664,2509,400.0,0.07,0.093,0.667,4.0,45,27.0,1,400.0,400.0
2665,4532,500.0,0.16,0.24,0.667,4.0,40,24.0,1,500.0,500.0
2665,1496,500.0,0.06,0.08,0.667,4.0,45,27.0,1,500.0,500.0
2665,2259,400.0,0.31,0.531,0.667,4.0,35,21.0,1,400.0,400.0
2666,1495,600.0,0.14,0.187,0.667,4.0,45,27.0,1,600.0,600.0
2666,2030,600.0,0.21,0.252,0.667,4.0,50,30.0,1,600.0,600.0
2667,2668,900.0,0.05,0.055,0.282,4.0,55,42.9,2,1800.0,1800.0
2667,2280,900.0,0.13,0.142,0.282,4.0,55,42.9,2,1800.0,1800.0
2668,4184,900.0,0.1,0.109,0.282,4.0,55,42.9,2,1800.0,1800.0
2668,2667,900.0,0.05,0.055,0.282,4.0,55,42.9,2,1800.0,1800.0
2668,323,1800.0,0.17,0.425,0.0,4.0,24,24.0,5,9000.0,9000.0
2669,4183,900.0,0.12,0.131,0.282,4.0,55,42.9,2,1800.0,1800.0
2669,4312,900.0,0.07,0.076,0.282,4.0,55,42.9,2,1800.0,1800.0
2670,1444,400.0,0.05,0.067,0.667,4.0,45,27.0,1,400.0,400.0
2670,1445,400.0,0.11,0.147,0.667,4.0,45,27.0,1,400.0,400.0
2671,1445,400.0,0.24,0.32,0.667,4.0,45,27.0,1,400.0,400.0
2671,1448,400.0,0.18,0.24,0.667,4.0,45,27.0,1,400.0,400.0
2672,2673,400.0,0.22,0.293,0.667,4.0,45,27.0,1,400.0,400.0
2672,1454,400.0,0.09,0.12,0.667,4.0,45,27.0,1,400.0,400.0
2672,343,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
2673,1455,400.0,0.12,0.16,0.667,4.0,45,27.0,1,400.0,400.0
2673,2672,400.0,0.22,0.293,0.667,4.0,45,27.0,1,400.0,400.0
2674,1453,400.0,0.06,0.072,0.667,4.0,50,30.0,1,400.0,400.0
2674,1462,400.0,0.34,0.408,0.667,4.0,50,30.0,1,400.0,400.0
2675,4585,600.0,0.08,0.096,0.667,4.0,50,30.0,1,600.0,600.0
2675,1431,600.0,0.14,0.153,0.667,4.0,55,33.0,1,600.0,600.0
2676,4610,600.0,0.06,0.065,0.667,4.0,55,33.0,1,600.0,600.0
2676,2272,600.0,0.18,0.216,0.667,4.0,50,30.0,1,600.0,600.0
2677,4309,600.0,0.09,0.12,0.667,4.0,45,27.0,1,600.0,600.0
2677,2272,600.0,0.13,0.156,0.667,4.0,50,30.0,1,600.0,600.0
2678,1465,400.0,0.06,0.072,0.667,4.0,50,30.0,1,400.0,400.0
2678,2234,400.0,0.23,0.276,0.667,4.0,50,30.0,1,400.0,400.0
2679,4290,1200.0,0.74,0.888,0.282,4.0,50,39.0,1,1200.0,1200.0
2679,2228,600.0,0.17,0.204,0.667,4.0,50,30.0,1,600.0,600.0
2680,4623,400.0,0.34,0.583,0.667,4.0,35,21.0,1,400.0,400.0
2680,2230,400.0,0.24,0.411,0.667,4.0,35,21.0,1,400.0,400.0
2681,1462,400.0,0.42,0.504,0.667,4.0,50,30.0,1,400.0,400.0
2681,1464,400.0,0.09,0.108,0.667,4.0,50,30.0,1,400.0,400.0
2682,1464,400.0,0.25,0.375,0.667,4.0,40,24.0,1,400.0,400.0
2682,1465,400.0,0.23,0.345,0.667,4.0,40,24.0,1,400.0,400.0
2682,325,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
2683,4004,1100.0,0.1,0.133,0.282,4.0,45,35.1,3,3300.0,3300.0
2683,4712,1100.0,0.36,0.393,0.282,4.0,55,42.9,2,2200.0,2200.0
2683,311,1800.0,0.2,0.5,0.0,4.0,24,24.0,5,9000.0,9000.0
2684,1427,1000.0,0.05,0.046,0.282,4.0,65,50.7,2,2000.0,2000.0
2684,2236,1000.0,0.19,0.175,0.282,4.0,65,50.7,2,2000.0,2000.0
2685,3791,1000.0,0.4,0.369,0.282,4.0,65,50.7,2,2000.0,2000.0
2685,4640,1000.0,0.19,0.175,0.282,4.0,65,50.7,2,2000.0,2000.0
2686,4530,900.0,0.13,0.142,0.282,4.0,55,42.9,2,1800.0,1800.0
2686,1430,900.0,0.07,0.084,0.282,4.0,50,39.0,3,2700.0,2700.0
2687,1432,600.0,0.08,0.087,0.667,4.0,55,33.0,2,1200.0,1200.0
2687,1433,600.0,0.16,0.175,0.667,4.0,55,33.0,2,1200.0,1200.0
2688,4736,600.0,0.07,0.076,0.667,4.0,55,33.0,1,600.0,600.0
2688,2279,600.0,0.2,0.218,0.667,4.0,55,33.0,1,600.0,600.0
2688,390,1800.0,0.17,0.425,0.0,4.0,24,24.0,5,9000.0,9000.0
2689,4739,600.0,0.05,0.067,0.667,4.0,45,27.0,1,600.0,600.0
2689,1422,600.0,0.09,0.098,0.667,4.0,55,33.0,1,600.0,600.0
2689,386,1800.0,0.09,0.225,0.0,4.0,24,24.0,5,9000.0,9000.0
2690,1419,700.0,0.12,0.131,0.667,4.0,55,33.0,1,700.0,700.0
2690,1420,700.0,0.11,0.12,0.667,4.0,55,33.0,1,700.0,700.0
2691,3245,400.0,0.23,0.276,0.667,4.0,50,30.0,1,400.0,400.0
2691,1434,400.0,0.1,0.12,0.667,4.0,50,30.0,1,400.0,400.0
2691,1435,400.0,0.09,0.108,0.667,4.0,50,30.0,1,400.0,400.0
2692,3854,800.0,0.08,0.16,0.282,4.0,30,23.4,1,800.0,800.0
2692,1410,700.0,0.28,0.336,0.667,4.0,50,30.0,2,1400.0,1400.0
2692,2100,700.0,0.21,0.252,0.667,4.0,50,30.0,2,1400.0,1400.0
2693,3854,400.0,0.32,0.64,0.667,4.0,30,18.0,1,400.0,400.0
2693,4713,700.0,0.12,0.12,0.667,4.0,60,36.0,1,700.0,700.0
2693,2031,700.0,0.24,0.24,0.667,4.0,60,36.0,1,700.0,700.0
2694,3338,600.0,0.22,0.24,0.667,4.0,55,33.0,1,600.0,600.0
2694,2562,600.0,0.17,0.204,0.667,4.0,50,30.0,1,600.0,600.0
2694,403,1800.0,0.44,1.1,0.0,4.0,24,24.0,5,9000.0,9000.0
2695,2809,900.0,0.52,0.52,0.282,4.0,60,46.8,2,1800.0,1800.0
2695,1395,900.0,0.24,0.262,0.282,4.0,55,42.9,2,1800.0,1800.0
2696,2810,600.0,0.44,0.48,0.667,4.0,55,33.0,1,600.0,600.0
2696,3338,600.0,0.47,0.513,0.667,4.0,55,33.0,1,600.0,600.0
2697,2698,700.0,0.37,0.37,0.667,4.0,60,36.0,1,700.0,700.0
2697,2031,700.0,0.1,0.1,0.667,4.0,60,36.0,1,700.0,700.0
2698,1412,700.0,0.15,0.15,0.667,4.0,60,36.0,1,700.0,700.0
2698,2697,700.0,0.37,0.37,0.667,4.0,60,36.0,1,700.0,700.0
2698,981,1800.0,0.19,0.475,0.0,4.0,24,24.0,5,9000.0,9000.0
2699,3793,700.0,0.07,0.076,0.667,4.0,55,33.0,1,700.0,700.0
2699,2446,700.0,0.33,0.36,0.667,4.0,55,33.0,1,700.0,700.0
2699,383,1800.0,0.23,0.575,0.0,4.0,24,24.0,5,9000.0,9000.0
2699,986,400.0,0.21,0.525,0.0,4.0,24,24.0,5,2000.0,2000.0
2700,1408,600.0,0.35,0.35,0.667,4.0,60,36.0,1,600.0,600.0
2700,2100,700.0,0.08,0.107,0.667,4.0,45,27.0,1,700.0,700.0
2701,1407,400.0,0.23,0.307,0.667,4.0,45,27.0,1,400.0,400.0
2701,1410,400.0,0.17,0.227,0.667,4.0,45,27.0,2,800.0,800.0
2701,395,1800.0,0.28,0.7,0.0,4.0,24,24.0,5,9000.0,9000.0
2702,2703,600.0,0.23,0.23,0.667,4.0,60,36.0,1,600.0,600.0
2702,1404,600.0,0.17,0.17,0.667,4.0,60,36.0,1,600.0,600.0
2702,380,1800.0,0.3,0.75,0.0,4.0,24,24.0,5,9000.0,9000.0
2703,1408,600.0,0.24,0.24,0.667,4.0,60,36.0,1,600.0,600.0
2703,2702,600.0,0.23,0.23,0.667,4.0,60,36.0,1,600.0,600.0
2704,1402,600.0,0.29,0.29,0.667,4.0,60,36.0,1,600.0,600.0
2704,1404,600.0,0.2,0.2,0.667,4.0,60,36.0,1,600.0,600.0
2705,1386,600.0,0.29,0.29,0.667,4.0,60,36.0,1,600.0,600.0
2705,1402,600.0,0.17,0.17,0.667,4.0,60,36.0,1,600.0,600.0
2706,2708,600.0,0.54,0.648,0.667,4.0,50,30.0,1,600.0,600.0
2706,1393,600.0,0.23,0.276,0.667,4.0,50,30.0,1,600.0,600.0
2706,379,1800.0,0.25,0.625,0.0,4.0,24,24.0,5,9000.0,9000.0
2707,1384,600.0,0.18,0.196,0.667,4.0,55,33.0,1,600.0,600.0
2707,1386,600.0,0.53,0.53,0.667,4.0,60,36.0,1,600.0,600.0
2708,1391,600.0,0.13,0.156,0.667,4.0,50,30.0,1,600.0,600.0
2708,2706,600.0,0.54,0.648,0.667,4.0,50,30.0,1,600.0,600.0
2709,1391,1000.0,0.14,0.153,0.282,4.0,55,42.9,2,2000.0,2000.0
2709,1392,1000.0,0.17,0.185,0.282,4.0,55,42.9,2,2000.0,2000.0
2710,1392,400.0,0.11,0.165,0.667,4.0,40,24.0,1,400.0,400.0
2710,1400,400.0,0.37,0.555,0.667,4.0,40,24.0,1,400.0,400.0
2711,1394,1000.0,0.38,0.415,0.282,4.0,55,42.9,2,2000.0,2000.0
2711,2032,1000.0,0.14,0.153,0.282,4.0,55,42.9,2,2000.0,2000.0
2711,406,1800.0,0.19,0.475,0.0,4.0,24,24.0,5,9000.0,9000.0
2712,2713,600.0,0.29,0.387,0.667,4.0,45,27.0,1,600.0,600.0
2712,2718,400.0,0.3,0.45,0.667,4.0,40,24.0,1,400.0,400.0
2712,1380,600.0,0.35,0.467,0.667,4.0,45,27.0,1,600.0,600.0
2713,1373,600.0,0.13,0.173,0.667,4.0,45,27.0,1,600.0,600.0
2713,2712,600.0,0.29,0.387,0.667,4.0,45,27.0,1,600.0,600.0
2714,1379,600.0,0.19,0.228,0.667,4.0,50,30.0,1,600.0,600.0
2714,1382,600.0,0.21,0.252,0.667,4.0,50,30.0,1,600.0,600.0
2714,375,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
2715,1382,600.0,0.18,0.216,0.667,4.0,50,30.0,1,600.0,600.0
2715,1384,600.0,0.07,0.084,0.667,4.0,50,30.0,1,600.0,600.0
2716,1388,900.0,0.28,0.305,0.282,4.0,55,42.9,1,900.0,900.0
2716,2223,900.0,0.72,0.665,0.282,4.0,65,50.7,1,900.0,900.0
2716,368,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
2717,3164,400.0,0.14,0.168,0.667,4.0,50,30.0,1,400.0,400.0
2717,365,1800.0,0.23,0.575,0.0,4.0,24,24.0,5,9000.0,9000.0
2718,1379,600.0,0.34,0.408,0.667,4.0,50,30.0,1,600.0,600.0
2718,2087,600.0,0.08,0.096,0.667,4.0,50,30.0,1,600.0,600.0
2718,2712,400.0,0.3,0.45,0.667,4.0,40,24.0,1,400.0,400.0
2719,2946,400.0,0.28,0.373,0.667,4.0,45,27.0,1,400.0,400.0
2719,3655,400.0,0.61,0.915,0.667,4.0,40,24.0,1,400.0,400.0
2719,3891,600.0,0.26,0.347,0.667,4.0,45,27.0,1,600.0,600.0
2719,1881,800.0,0.17,0.227,0.282,4.0,45,35.1,1,800.0,800.0
2720,2723,900.0,0.63,0.504,0.282,4.0,75,58.5,2,1800.0,1800.0
2720,1881,900.0,0.28,0.258,0.282,4.0,65,50.7,2,1800.0,1800.0
2721,3891,700.0,0.13,0.195,0.667,4.0,40,24.0,1,700.0,700.0
2721,2722,1000.0,0.75,0.6,0.282,4.0,75,58.5,2,2000.0,2000.0
2721,3890,700.0,0.16,0.24,0.667,4.0,40,24.0,1,700.0,700.0
2721,1881,900.0,0.39,0.36,0.282,4.0,65,50.7,2,1800.0,1800.0
2722,2153,1000.0,0.19,0.175,0.282,4.0,65,50.7,2,2000.0,2000.0
2722,2721,1000.0,0.75,0.6,0.282,4.0,75,58.5,2,2000.0,2000.0
2723,3667,600.0,0.13,0.195,0.667,4.0,40,24.0,1,600.0,600.0
2723,1884,900.0,0.43,0.397,0.282,4.0,65,50.7,2,1800.0,1800.0
2723,2720,900.0,0.63,0.504,0.282,4.0,75,58.5,2,1800.0,1800.0
2724,2948,400.0,0.11,0.132,0.667,4.0,50,30.0,1,400.0,400.0
2724,2014,400.0,0.12,0.144,0.667,4.0,50,30.0,1,400.0,400.0
2725,2726,400.0,0.22,0.33,0.667,4.0,40,24.0,1,400.0,400.0
2725,2728,400.0,0.26,0.624,0.667,4.0,25,15.0,1,400.0,400.0
2725,2995,400.0,0.05,0.075,0.667,4.0,40,24.0,1,400.0,400.0
2726,2994,400.0,0.23,0.345,0.667,4.0,40,24.0,1,400.0,400.0
2726,2725,400.0,0.22,0.33,0.667,4.0,40,24.0,1,400.0,400.0
2727,2993,400.0,0.07,0.14,0.667,4.0,30,18.0,1,400.0,400.0
2727,2994,400.0,0.05,0.1,0.667,4.0,30,18.0,1,400.0,400.0
2728,2995,400.0,0.28,0.56,0.667,4.0,30,18.0,1,400.0,400.0
2728,2532,400.0,0.2,0.4,0.667,4.0,30,18.0,1,400.0,400.0
2728,2725,400.0,0.26,0.624,0.667,4.0,25,15.0,1,400.0,400.0
2729,3573,600.0,0.17,0.185,0.667,4.0,55,33.0,1,600.0,600.0
2729,1883,600.0,0.09,0.098,0.667,4.0,55,33.0,1,600.0,600.0
2730,4468,1000.0,0.58,0.535,0.282,4.0,65,50.7,2,2000.0,2000.0
2730,1984,1000.0,0.32,0.295,0.282,4.0,65,50.7,2,2000.0,2000.0
2731,4723,400.0,0.26,0.347,0.667,4.0,45,27.0,1,400.0,400.0
2731,1367,400.0,0.25,0.333,0.667,4.0,45,27.0,1,400.0,400.0
2731,1983,400.0,0.31,0.413,0.667,4.0,45,27.0,1,400.0,400.0
2732,4429,900.0,0.09,0.108,0.282,4.0,50,39.0,3,2700.0,2700.0
